Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.101.101.24-10.101.101.25-56130-80-6,10.101.101.24,56130,10.101.101.25,80,6,22/04/2025 06:44:44 AM,24171,4,6,332.0,3245.0,332.0,0.0,83.0,166.0,1448.0,0.0,540.8333333333333,707.1052019796394,147987.2574572835,413.7189193661826,2685.666666666666,4908.921240965269,11764.0,0.0,12178.0,4059.333333333333,5912.626855580634,10843.0,0.0,24143.0,4828.6,6521.451893558673,12177.0,2.0,0,0,0,0,136,200,165.48756774647305,248.23135161970956,0.0,1448.0,325.1818181818182,565.8658530397145,320204.1636363637,2,2,0,4,9,0,0,0,1.0,357.7,83.0,540.8333333333334,0,0,0,3577,5,298257,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-56124-80-6,10.101.101.24,56124,10.101.101.25,80,6,22/04/2025 06:44:44 AM,34452,8,7,376.0,3245.0,376.0,0.0,47.00000000000001,132.93607486307093,1448.0,0.0,463.5714285714285,677.0898160861815,105102.75165447578,435.3883664228491,2460.8571428571436,6105.667541871907,23247.0,1.0,32113.0,4587.571428571428,8633.812075345453,23833.0,1.0,34382.0,5730.333333333334,8804.632205076296,23247.0,1.0,0,0,0,0,264,232,232.20712875885286,203.18123766399626,0.0,1448.0,226.31250000000003,488.3230786750373,238459.42916666667,2,2,0,3,14,0,0,0,0.0,241.4,47.0,463.57142857142856,0,0,0,3621,5,140752,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-56108-80-6,10.101.101.24,56108,10.101.101.25,80,6,22/04/2025 06:44:44 AM,60601,8,8,352.0,3245.0,352.0,0.0,44.00000000000001,124.45079348883236,1448.0,0.0,405.62500000000006,647.9351681633411,59355.45618059108,264.0220458408277,4040.066666666666,10354.936217411803,40754.0,0.0,59174.0,8453.42857142857,17692.123076453572,48321.0,0.0,60542.0,8648.857142857143,15851.707157575294,44133.0,3.0,0,0,0,0,264,264,132.01102292041384,132.01102292041384,0.0,1448.0,211.58823529411765,475.51380879312137,226113.3823529412,2,2,0,4,15,0,0,0,1.0,224.8125,44.0,405.625,0,0,0,3597,5,69286,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-56090-80-6,10.101.101.24,56090,10.101.101.25,80,6,22/04/2025 06:44:44 AM,71422,4,7,352.0,3245.0,352.0,0.0,88.0,176.0,1448.0,0.0,463.5714285714286,677.0898160861815,50362.63336226933,154.01416930357593,7142.2,13745.261759764506,41704.0,0.0,20351.0,6783.666666666666,11262.187724120628,19784.0,0.0,71398.0,11899.666666666666,16636.322834889525,41704.0,93.0,0,0,0,0,136,232,56.00515247402761,98.00901682954832,0.0,1448.0,299.75000000000006,547.7803350381844,300063.29545454547,2,2,0,4,10,0,0,0,1.0,327.0,88.0,463.57142857142856,0,0,0,3597,5,70431,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-53498-80-6,10.101.101.24,53498,10.101.101.25,80,6,22/04/2025 06:44:44 AM,55515,4,6,346.0,3245.0,346.0,0.0,86.5,173.0,1448.0,0.0,540.8333333333333,707.1052019796394,64685.22021075385,180.1314959920742,6168.333333333333,13346.798698564387,40854.0,5.0,14335.0,4778.333333333333,3902.098708814698,8301.0,584.0,55478.0,11095.6,21413.587655972085,49126.0,5.0,0,0,0,0,136,200,72.05259839682968,108.07889759524453,0.0,1448.0,326.45454545454544,565.8984650335011,320241.0727272727,2,2,0,4,9,0,0,0,1.0,359.1,86.5,540.8333333333334,0,0,0,3591,5,72573,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-56176-80-6,10.101.101.24,56176,10.101.101.25,80,6,22/04/2025 06:44:44 AM,49069,4,7,340.0,3245.0,340.0,0.0,85.0,170.0,1448.0,0.0,463.5714285714286,677.0898160861815,73060.38435672216,224.1741221545171,4906.900000000001,12839.393412895764,41191.0,0.0,5838.0,1946.0,2712.9436042793077,5045.0,0.0,49032.0,8172.000000000001,16319.147575777357,41191.0,23.0,0,0,0,0,136,232,81.51786260164258,142.65625955287453,0.0,1448.0,298.75,547.6872241111212,299961.2954545454,2,2,0,4,10,0,0,0,1.0,325.90909090909093,85.0,463.57142857142856,0,0,0,3585,5,82926,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-56144-80-6,10.101.101.24,56144,10.101.101.25,80,6,22/04/2025 06:44:44 AM,57293,4,7,358.0,3245.0,358.0,0.0,89.5,179.0,1448.0,0.0,463.5714285714286,677.0898160861815,62887.26371458992,191.99553174035225,5729.300000000001,13557.689495469187,43774.0,4.0,6420.0,2140.0,1520.5416797970386,3667.0,626.0,57249.0,9541.5,18016.617881833427,45853.0,4.0,0,0,0,0,136,232,69.81655699649173,122.17897474386051,0.0,1448.0,300.25,547.8350987793183,300123.29545454547,2,2,0,4,10,0,0,0,1.0,327.54545454545456,89.5,463.57142857142856,0,0,0,3603,5,67981,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-53572-80-6,10.101.101.24,53572,10.101.101.25,80,6,22/04/2025 06:44:44 AM,6582,4,2,358.0,0.0,358.0,0.0,89.5,179.0,0.0,0.0,0.0,0.0,54390.762686113645,911.5770282588878,1316.4,2053.523386767241,4812.0,0.0,6510.0,2170.0,2440.4761830429734,4812.0,0.0,6415.0,6415.0,0.0,6415.0,6415.0,0,0,0,0,136,60,607.7180188392585,303.8590094196293,0.0,358.0,51.14285714285714,135.31128133730334,18309.14285714286,1,2,1,1,4,0,0,0,0.0,59.666666666666664,89.5,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-56146-80-6,10.101.101.24,56146,10.101.101.25,80,6,22/04/2025 06:44:44 AM,56617,4,6,391.0,3245.0,391.0,0.0,97.75,195.5,1448.0,0.0,540.8333333333333,707.1052019796394,64220.99369447339,176.62539519932176,6290.777777777777,12729.17841788874,38758.0,23.0,17596.0,5865.333333333333,4875.272539390319,9879.0,440.0,56594.0,11318.8,21107.335151553358,48611.0,55.0,0,0,0,0,136,200,70.6501580797287,105.97523711959306,0.0,1448.0,330.5454545454545,566.2164539531439,320601.0727272727,2,2,0,4,9,0,0,0,1.0,363.6,97.75,540.8333333333334,0,0,0,3636,5,74355,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-56154-80-6,10.101.101.24,56154,10.101.101.25,80,6,22/04/2025 06:44:44 AM,55430,4,6,346.0,3245.0,346.0,0.0,86.5,173.0,1448.0,0.0,540.8333333333333,707.1052019796394,64784.41277286668,180.40772145047808,6158.888888888888,13822.438473768334,42395.0,3.0,12797.0,4265.666666666667,3013.9947467328693,6880.0,969.0,55348.0,11069.600000000002,20543.629993260685,47332.0,3.0,0,0,0,0,136,200,72.16308858019123,108.24463287028685,0.0,1448.0,326.45454545454544,565.8984650335011,320241.0727272727,2,2,0,4,9,0,0,0,1.0,359.1,86.5,540.8333333333334,0,0,0,3591,5,75471,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
