Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.195.59-192.168.195.136-56110-80-6,192.168.195.59,56110,192.168.195.136,80,6,24/04/2025 09:46:35 PM,105275,4,2,393,0,393,0,98.25,196.5,0,0,0,0,3733.080028,56.99358822,21055,20339.08078,44744,27,105233,35077.66667,9534.839292,44744,25680,105248,105248,0,105248,105248,0,0,0,0,136,60,37.99572548,18.99786274,0,393,56.14285714,148.5400379,22064.14286,1,2,1,1,4,0,0,0,0,65.5,98.25,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,malicious
192.168.195.59-192.168.195.136-55356-80-6,192.168.195.59,55356,192.168.195.136,80,6,24/04/2025 09:46:35 PM,125228,3,2,0,0,0,0,0,0,0,0,0,0,0,39.92717284,31307,45156.16621,95813,51,125177,62588.5,46986.5385,95813,29364,125149,125149,0,125149,125149,0,0,0,0,104,60,23.9563037,15.97086913,0,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,0,0,32,0,0,0,0,0,0,0,0,malicious
192.168.195.59-192.168.195.136-55374-80-6,192.168.195.59,55374,192.168.195.136,80,6,24/04/2025 09:46:35 PM,125237,4,2,354,0,354,0,88.5,177,0,0,0,0,2826.640689,47.90916422,25047.4,28716.98699,70132,61,125176,41725.33333,24669.75876,70132,25680,125157,125157,0,125157,125157,0,0,0,0,136,60,31.93944282,15.96972141,0,354,50.57142857,133.7994234,17902.28571,1,2,1,1,4,0,0,0,0,59,88.5,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,malicious
192.168.195.59-192.168.195.136-55500-80-6,192.168.195.59,55500,192.168.195.136,80,6,24/04/2025 09:46:35 PM,106247,4,2,348,0,348,0,87,174,0,0,0,0,3275.386599,56.47218274,21249.4,20664.08476,46016,20,106227,35409,10164.91972,46016,25753,106213,106213,0,106213,106213,0,0,0,0,136,60,37.64812183,18.82406091,0,348,49.71428571,131.5316366,17300.57143,1,2,1,1,4,0,0,0,0,58,87,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,malicious
192.168.195.59-192.168.195.136-56092-80-6,192.168.195.59,56092,192.168.195.136,80,6,24/04/2025 09:46:35 PM,105430,4,2,393,0,393,0,98.25,196.5,0,0,0,0,3727.591767,56.90979797,21086,20344.20769,44746,29,105401,35133.66667,9499.100712,44746,25752,105359,105359,0,105359,105359,0,0,0,0,136,60,37.93986531,18.96993266,0,393,56.14285714,148.5400379,22064.14286,1,2,1,1,4,0,0,0,0,65.5,98.25,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,malicious
192.168.195.59-192.168.195.136-55880-80-6,192.168.195.59,55880,192.168.195.136,80,6,24/04/2025 09:46:35 PM,105823,4,2,348,0,348,0,87,174,0,0,0,0,3288.510059,56.6984493,21164.6,20528.89642,45906,39,105784,35261.33333,10124.44035,45906,25753,105681,105681,0,105681,105681,0,0,0,0,136,60,37.7989662,18.8994831,0,348,49.71428571,131.5316366,17300.57143,1,2,1,1,4,0,0,0,0,58,87,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,malicious
192.168.195.59-192.168.195.136-55902-80-6,192.168.195.59,55902,192.168.195.136,80,6,24/04/2025 09:46:35 PM,105668,4,2,381,0,381,0,95.25,190.5,0,0,0,0,3605.632736,56.7816179,21133.6,20572.92684,45970,6,105620,35206.66667,10198.12617,45970,25688,105662,105662,0,105662,105662,0,0,0,0,136,60,37.85441193,18.92720597,0,381,54.42857143,144.0044642,20737.28571,1,2,1,1,4,0,0,0,0,63.5,95.25,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,malicious
192.168.195.59-192.168.195.136-55654-80-6,192.168.195.59,55654,192.168.195.136,80,6,24/04/2025 09:46:35 PM,106132,4,2,342,0,342,0,85.5,171,0,0,0,0,3222.402291,56.53337353,21226.4,20626.91701,46045,56,106076,35358.66667,10216.85873,46045,25687,106062,106062,0,106062,106062,0,0,0,0,136,60,37.68891569,18.84445784,0,342,48.85714286,129.2638498,16709.14286,1,2,1,1,4,0,0,0,0,57,85.5,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,malicious
192.168.195.59-192.168.195.136-55394-80-6,192.168.195.59,55394,192.168.195.136,80,6,24/04/2025 09:46:35 PM,106674,4,2,334,0,334,0,83.5,167,0,0,0,0,3131.034741,56.24613308,21334.8,20711.69946,46140,65,106609,35536.33333,10246.90062,46140,25688,106577,106577,0,106577,106577,0,0,0,0,136,60,37.49742205,18.74871103,0,334,47.71428571,126.240134,15936.57143,1,2,1,1,4,0,0,0,0,55.66666667,83.5,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,malicious
192.168.195.59-192.168.195.136-55580-80-6,192.168.195.59,55580,192.168.195.136,80,6,24/04/2025 09:46:35 PM,106177,4,2,393,0,393,0,98.25,196.5,0,0,0,0,3701.366586,56.50941353,21235.4,20686.10816,46126,10,106166,35388.66667,10246.56827,46126,25716,106167,106167,0,106167,106167,0,0,0,0,136,60,37.67294235,18.83647118,0,393,56.14285714,148.5400379,22064.14286,1,2,1,1,4,0,0,0,0,65.5,98.25,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,malicious
