Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.195.136-151.101.196.134-46408-443-6,192.168.195.136,46408,151.101.196.134,443,6,3/5/2025 7:57,119301976,37,37,1430,35217,517,0,38.64864865,126.9074939,2776,0,951.8108108,1057.238668,307.1784829,0.620274722,1634273.644,3624257.636,1.02E+07,1,1.19E+08,3303388.139,4820167.069,1.08E+07,12,1.19E+08,3305602,4869842.023,1.08E+07,1,0,0,0,0,1192,1192,0.310137361,0.310137361,0,2776,488.6266667,873.6952863,763343.4533,0,2,0,21,73,0,0,0,1,495.2297297,38.64864865,951.8108108,0,0,0,18323,12,23467,3,119,3,2934,32120,290,4,32,650367.2727,754015.6686,2753306,293290,1.02E+07,60055.07357,1.02E+07,1.00E+07,
192.168.195.136-151.101.196.134-46408-443-6,192.168.195.136,46408,151.101.196.134,443,6,3/5/2025 7:59,368532,3,2,24,24,24,0,8,13.85640646,24,0,12,16.97056275,130.2464915,13.56734286,92133,184198.0015,368430,1,368532,184266,260520.7656,368482,50,1,1,0,1,1,1,0,0,0,84,64,8.140405718,5.426937145,0,24,12,13.14534138,172.8,1,0,1,2,4,0,0,0,0,14.4,8,12,0,0,0,0,0,0,0,0,0,0,271,290,0,20,0,0,0,0,0,0,0,0,
151.101.196.134-192.168.195.136-443-46408-6,151.101.196.134,443,192.168.195.136,46408,6,3/5/2025 7:59,12,2,1,0,0,0,0,0,0,0,0,0,0,0,250000,6,5.656854249,10,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,64,20,166666.6667,83333.33333,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,32,0,0,0,0,0,0,0,0,
192.168.195.131-192.168.195.136-52355-80-6,192.168.195.131,52355,192.168.195.136,80,6,3/5/2025 7:59,6214,3,6,160,3245,160,0,53.33333333,92.37604307,1460,0,540.8333333,715.6944646,547956.2279,1448.342453,776.75,1623.936817,4714,2,1329,664.5,433.4564569,971,358,6187,1237.4,2019.905394,4714,2,0,0,0,0,72,132,482.7808175,965.561635,0,1460,340.5,594.6328933,353588.2778,1,2,0,4,8,0,0,0,2,378.3333333,53.33333333,540.8333333,0,0,0,3405,5,697031,0,0,0,0,64240,250,1,20,0,0,0,0,0,0,0,0,
192.168.195.131-192.168.195.136-52356-80-6,192.168.195.131,52356,192.168.195.136,80,6,3/5/2025 7:59,8282,3,6,160,3245,160,0,53.33333333,92.37604307,1460,0,540.8333333,715.6944646,411132.5767,1086.694035,1035.25,2581.689854,7415,3,708,354,131.5218613,447,261,8245,1649,3235.530327,7415,3,0,0,0,0,72,132,362.2313451,724.4626902,0,1460,340.5,594.6328933,353588.2778,1,2,0,4,8,0,0,0,2,378.3333333,53.33333333,540.8333333,0,0,0,3405,5,449564,0,0,0,0,64240,250,1,20,0,0,0,0,0,0,0,0,
192.168.195.131-192.168.195.136-52357-80-6,192.168.195.131,52357,192.168.195.136,80,6,3/5/2025 7:59,215794,6,8,160,3245,160,0,26.66666667,65.31972647,1460,0,405.625,654.6366359,15778.93732,64.87668795,16599.53846,44319.88978,156451,5,59316,11863.2,22234.06428,51252,187,215767,30823.85714,58483.4291,156451,5,0,0,0,0,132,172,27.80429484,37.07239312,0,1460,227,504.887682,254911.5714,2,2,0,5,13,0,0,0,1,243.2142857,26.66666667,405.625,0,0,0,3405,5,461132,0,0,0,0,64240,250,1,20,0,0,0,0,0,0,0,0,
192.168.195.131-192.168.195.136-52358-80-6,192.168.195.131,52358,192.168.195.136,80,6,3/5/2025 7:59,7967,3,6,160,3245,160,0,53.33333333,92.37604307,1460,0,540.8333333,715.6944646,427387.9754,1129.659847,995.875,1979.839635,5607,2,2138,1069,1339.260244,2016,122,7926,1585.2,2430.222973,5607,2,0,0,0,0,72,132,376.5532823,753.1065646,0,1460,340.5,594.6328933,353588.2778,1,2,0,4,8,0,0,0,2,378.3333333,53.33333333,540.8333333,0,0,0,3405,5,584148,0,0,0,0,64240,250,1,20,0,0,0,0,0,0,0,0,
192.168.195.131-192.168.195.136-52359-80-6,192.168.195.131,52359,192.168.195.136,80,6,3/5/2025 7:59,7618,5,7,160,3245,160,0,32,71.55417528,1460,0,463.5714286,684.5689294,446967.7081,1575.216592,692.5454545,1994.512891,6701,4,7586,1896.5,3360.892986,6937,170,7589,1264.833333,2667.745371,6701,4,0,0,0,0,112,152,656.3402468,918.8763455,0,1460,261.9230769,536.1785246,287487.4103,1,2,0,4,11,0,0,0,1,283.75,32,463.5714286,0,0,0,3405,5,489013,0,0,0,0,64240,250,1,20,0,0,0,0,0,0,0,0,
192.168.195.136-151.101.128.134-53556-443-6,192.168.195.136,53556,151.101.128.134,443,6,3/5/2025 7:57,117979768,32,32,3202,36451,944,0,100.0625,269.6105839,2776,0,1139.09375,1258.639315,336.0999998,0.542465891,1872694.73,3835059.215,1.02E+07,2,1.18E+08,3802007.452,4885215.568,1.05E+07,29,1.17E+08,3779541.742,4915347.079,1.05E+07,2,0,0,0,0,1032,1032,0.271232946,0.271232946,0,2776,610.0461538,1038.434014,1078345.201,0,2,0,19,63,0,0,0,1,619.578125,100.0625,1139.09375,0,0,0,19826,10,22223,2,266,2,3037,32120,296,5,32,598338.8182,1476350.69,5042118,114679,1.01E+07,19764.3476,1.02E+07,1.01E+07,
192.168.195.136-151.101.128.134-53556-443-6,192.168.195.136,53556,151.101.128.134,443,6,3/5/2025 7:59,127273,2,4,24,24,24,0,12,16.97056275,24,0,6,12,377.142049,47.14275612,25454.6,56883.0015,127210,0,50,50,0,50,50,13,4.333333333,6.658328118,12,0,1,0,0,0,64,128,15.71425204,31.42850408,0,24,10.28571429,12.82853961,164.5714286,2,0,0,2,6,0,0,0,2,12,12,6,0,0,0,0,0,0,0,0,0,0,271,296,0,32,0,0,0,0,0,0,0,0,
