Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.195.59-192.168.195.136-60624-80-6,192.168.195.59,60624,192.168.195.136,80,6,3/5/2025 8:06,6918,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,480485.6895,1300.954033,864.75,1579.691448,4096,3,2611,1305.5,1842.013165,2608,3,6890,1378,1881.60397,4096,4,0,0,0,0,104,200,433.6513443,867.3026886,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,771766,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-60634-80-6,192.168.195.59,60634,192.168.195.136,80,6,3/5/2025 8:06,16723,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,198768.1636,538.1809484,2090.375,4806.770521,13768,4,2697,1348.5,1901.410135,2693,4,16696,3339.2,5941.203094,13768,5,0,0,0,0,104,200,179.3936495,358.7872989,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,236988,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-60636-80-6,192.168.195.59,60636,192.168.195.136,80,6,3/5/2025 8:06,8253,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,402762.6318,1090.512541,1031.625,1820.506361,4411,1,3540,1770,2501.743792,3539,1,8210,1642,2173.043373,4411,3,0,0,0,0,104,200,363.5041803,727.0083606,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,705283,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.136-104.26.0.196-57630-443-6,192.168.195.136,57630,104.26.0.196,443,6,3/5/2025 8:06,882743,20,15,1213,5266,517,0,60.65,129.1051285,1721,0,351.0666667,539.8118014,7339.622064,39.6491391,25963.02941,49541.43833,192683,1,756272,39803.78947,57577.99518,192683,15,759905,54278.92857,94735.15486,327429,1,0,0,0,0,648,488,22.65665092,16.99248819,0,1721,179.9722222,383.6849516,147214.1421,2,2,0,17,34,0,0,0,0,185.1142857,60.65,351.0666667,0,0,0,6479,18,10299,0,0,0,0,32120,9,8,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-48454-80-6,192.168.195.59,48454,192.168.195.136,80,6,3/5/2025 8:06,11125,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,298786.5169,808.988764,1390.625,2940.231086,8350,4,2565,1282.5,1788.27305,2547,18,11077,2215.4,3597.907559,8350,4,0,0,0,0,104,200,269.6629213,539.3258427,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,388317,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.136-104.26.0.196-57640-443-6,192.168.195.136,57640,104.26.0.196,443,6,3/5/2025 8:06,551834,10,5,792,3669,517,0,79.2,164.7232022,3110,0,733.8,1347.176009,8083.952783,27.18208737,39416.71429,52973.06912,131590,35,551834,61314.88889,57006.43008,137581,75,433755,108438.75,81341.40256,192899,5950,0,0,0,0,316,168,18.12139158,9.060695789,0,3110,278.8125,775.2415726,600999.4958,1,2,1,7,13,0,0,0,0,297.4,79.2,733.8,0,0,0,4461,7,10726,0,0,0,0,32120,9,4,20,0,0,0,0,0,0,0,0,
104.26.0.196-192.168.195.136-443-57640-6,104.26.0.196,443,192.168.195.136,57640,6,3/5/2025 8:06,45,1,1,0,0,0,0,0,0,0,0,0,0,0,44444.44444,45,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,22222.22222,22222.22222,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,32,0,0,0,0,0,0,0,0,
192.168.195.136-104.26.0.196-57654-443-6,192.168.195.136,57654,104.26.0.196,443,6,3/5/2025 8:06,701163,10,7,792,3647,517,0,79.2,164.7232022,2776,0,521,1017.022943,6330.910216,24.24543223,43822.6875,66266.14852,193492,1,555213,61690.33333,74634.71245,193569,86,570791,95131.83333,109116.7306,269084,1,0,0,0,0,328,232,14.26201896,9.983413272,0,2776,246.6111111,656.117111,430489.6634,2,2,0,6,16,0,0,0,0,261.1176471,79.2,521,0,0,0,4439,7,10742,0,0,0,0,32120,9,4,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-48470-80-6,192.168.195.59,48470,192.168.195.136,80,6,3/5/2025 8:06,7918,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,419802.9806,1136.650669,989.75,1777.945343,4623,2,2958,1479,2081.722364,2951,7,7890,1578,2115.761447,4623,2,0,0,0,0,104,200,378.8835565,757.7671129,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,670161,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-48472-80-6,192.168.195.59,48472,192.168.195.136,80,6,3/5/2025 8:06,18830,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,176526.8189,477.960701,2353.75,4293.016014,10945,9,7349,3674.5,5183.799813,7340,9,18799,3759.8,5120.045185,10945,11,0,0,0,0,104,200,159.3202337,318.6404673,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,289521,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
