Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.219.59-192.168.219.136-54652-80-6,192.168.219.59,54652,192.168.219.136,80,6,25/04/2025 02:46:19 PM,208787,4,8,348,3245,348,0,87,174,1448,0,405.625,647.9351682,17208.92584,57.47484278,18980.63636,22435.73532,55402,1,75521,25173.66667,22802.70443,44447,1,208671,29810.14286,30435.71328,75583,2,0,0,0,0,136,276,19.15828093,38.31656185,0,1448,276.3846154,530.9619475,281920.5897,2,2,0,4,11,0,0,0,2,299.4166667,87,405.625,0,0,0,3593,5,26960,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54836-80-6,192.168.219.59,54836,192.168.219.136,80,6,25/04/2025 02:46:19 PM,219894,3,6,378,3245,378,0,126,218.2384018,1448,0,540.8333333,707.105202,16476.12031,40.92881115,27486.75,39018.11955,94600,2,124983,62491.5,3626.750681,65056,59927,219290,43858,60922.58037,124558,2,0,0,0,0,104,200,13.64293705,27.2858741,0,1448,362.3,585.497329,342807.1222,1,2,0,4,8,0,0,0,2,402.5555556,126,540.8333333,0,0,0,3623,5,38172,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54630-80-6,192.168.219.59,54630,192.168.219.136,80,6,25/04/2025 02:46:19 PM,232207,4,7,354,3245,354,0,88.5,177,1448,0,463.5714286,677.0898161,15499.10209,47.37152627,23220.7,33494.63723,90898,0,135248,45082.66667,45453.42893,90898,0,232112,38685.33333,54056.41717,135358,5,0,0,0,0,136,244,17.22600955,30.14551672,0,1448,299.9166667,547.7979817,300082.6288,2,2,0,4,10,0,0,0,1,327.1818182,88.5,463.5714286,0,0,0,3599,5,37118,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54446-80-6,192.168.219.59,54446,192.168.219.136,80,6,25/04/2025 02:46:19 PM,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54446-80-6,192.168.219.59,54446,192.168.219.136,80,6,25/04/2025 02:46:19 PM,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54716-80-6,192.168.219.59,54716,192.168.219.136,80,6,25/04/2025 02:46:19 PM,72400,2,1,0,0,0,0,0,0,0,0,0,0,0,41.43646409,36200,50954.11465,72230,170,72400,72400,0,72400,72400,0,0,0,0,0,0,0,0,0,52,44,27.62430939,13.8121547,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,249,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54716-80-6,192.168.219.59,54716,192.168.219.136,80,6,25/04/2025 02:46:19 PM,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54520-80-6,192.168.219.59,54520,192.168.219.136,80,6,25/04/2025 02:46:19 PM,255747,4,2,342,0,342,0,85.5,171,0,0,0,0,1337.259088,23.46068576,51149.4,51938.65325,112150,31,255689,85229.66667,32268.9738,112150,49459,255716,255716,0,255716,255716,0,0,0,0,136,60,15.64045717,7.820228585,0,342,48.85714286,129.2638498,16709.14286,1,2,1,1,4,0,0,0,0,57,85.5,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54802-80-6,192.168.219.59,54802,192.168.219.136,80,6,25/04/2025 02:46:19 PM,237956,4,2,334,0,334,0,83.5,167,0,0,0,0,1403.620837,25.21474558,47591.2,47858.28258,112150,74,237882,79294,28611.84286,112150,59866,237842,237842,0,237842,237842,0,0,0,0,136,60,16.80983039,8.404915194,0,334,47.71428571,126.240134,15936.57143,1,2,1,1,4,0,0,0,0,55.66666667,83.5,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54594-80-6,192.168.219.59,54594,192.168.219.136,80,6,25/04/2025 02:46:19 PM,83,1,1,0,0,0,0,0,0,0,0,0,0,0,24096.38554,83,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,12048.19277,12048.19277,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
